id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,1.0,0.8,0.77,1.0,1.0,0.57,4,0
2,proxy2,0.66,1.27,0.75,0.66,1.0,0.86,6,0
3,proxy3,24.02,1.1,5.85,1.29,5.98,4.0,8,0
4,proxy4,1.31,0.71,1.06,1.31,1.0,0.86,6,0
5,proxy5,1.11,1.07,1.04,1.11,1.0,1.0,7,0
6,proxy6,1.36,0.98,0.96,1.36,1.02,1.29,9,0
7,proxy7,1.66,0.83,1.16,1.66,1.01,1.43,10,0
8,proxy8,0.84,1.13,0.89,0.84,1.0,0.71,5,0
9,proxy9,0.89,1.09,0.69,0.89,1.0,0.71,5,0
10,proxy10,0.62,1.09,1.0,0.62,0.99,0.57,4,0
11,proxy11,0.58,0.71,1.11,0.58,1.0,0.71,5,0
12,proxy12,0.79,0.88,0.63,0.79,1.0,1.0,7,0
13,proxy13,1.52,0.72,1.13,1.52,1.01,1.29,9,0
14,proxy14,1.52,1.1,1.19,1.52,1.01,1.14,8,0
15,proxy15,0.86,1.0,0.8,0.86,1.0,1.0,7,0
