id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,1.11,1.2,1.0,1.05,1.2,1.1,34,0
2,proxy2,1.2,0.73,0.96,1.07,1.1,1.2,39,0
3,proxy3,1.29,1.15,2.22,0.98,1.77,1.53,35,0
4,proxy4,1.18,0.7,1.33,0.99,1.0,1.12,35,0
5,proxy5,0.62,1.19,0.41,0.81,0.38,0.63,31,0
6,proxy6,0.67,1.0,0.48,0.88,0.37,0.59,29,0
7,proxy7,0.61,0.63,0.46,0.8,0.37,0.57,28,0
8,proxy8,0.95,0.83,0.39,1.25,0.38,0.84,41,0
9,proxy9,0.83,0.76,1.08,0.72,1.15,1.0,29,0
10,proxy10,1.03,0.93,1.08,0.77,1.2,0.96,27,0
11,proxy11,1.26,1.02,2.3,1.0,1.81,1.43,30,0
12,proxy12,1.76,0.69,1.75,1.22,1.25,1.47,32,0
13,proxy13,0.83,1.1,0.44,1.1,0.37,0.69,34,0
14,proxy14,0.84,1.1,0.45,1.11,0.38,0.86,42,0
15,proxy15,1.0,1.08,1.31,1.05,1.0,1.1,34,0
