id,proxyname,SEND_KILOBYTES,DISK_LOAD,CPU_LOAD,RECEIVE_KILOBYTES,MEM_LOAD,DISK_LOAD_COUNT,UserNum,BeingAttack
1,proxy1,2.49,28.6548431822113,10.517734875070294,0.249,12.4,9,9,0
2,proxy2,11.140000000000002,11.264578808588691,11.072140147896809,1.114,11.4,7,7,1
3,proxy3,0.9099999999999999,22.168999927945706,12.161580654893703,0.09100000000000001,13.1,8,8,0
4,proxy4,2.3000000000000003,26.337301508967716,28.273832050944144,0.23000000000000004,11.2,7,7,0
5,proxy5,1.8499999999999999,21.115181339638507,14.064011934355946,0.18500000000000003,10.8,6,6,0
6,proxy6,1.36,20.047214039084867,24.700596082229033,0.136,11.5,6,6,0
7,proxy7,1.5900000000000003,12.00037442213082,15.70254721763833,0.159,11.0,6,6,0
8,proxy8,16.39,10.53345196998169,22.01689369103173,1.6389999999999996,11.9,11,11,1
9,proxy9,20.03,17.367609354744598,26.28243725582459,2.003,11.8,7,7,1
10,proxy10,0.9000000000000001,12.459538216440313,27.52933369488893,0.09000000000000001,10.9,5,5,0
11,proxy11,1.79,11.906525490301517,26.850503576014596,0.179,10.9,4,4,0
12,proxy12,0.74,11.368467480908542,26.63973462812332,0.07400000000000001,11.0,5,5,0
13,proxy13,1.82,17.562134164194447,20.108965297328925,0.18200000000000002,11.1,7,7,0
14,proxy14,0.81,16.137290974937407,22.59431608587173,0.081,11.1,3,3,0
15,proxy15,1.24,11.638083817333955,20.56362735416252,0.124,11.1,5,5,0
16,proxy16,1.3,14.527085992619151,20.848263306303497,0.13,10.6,5,5,0
17,proxy17,2.7800000000000002,23.235205388532794,24.794795449884827,0.278,14.0,12,12,0
18,proxy18,1.21,27.754024853186316,18.619910058886337,0.121,10.6,5,5,0
19,proxy19,1.09,18.295357494839624,17.907962121733537,0.10900000000000001,11.2,5,5,0
20,proxy20,1.5699999999999998,19.566944593237487,29.135210092709286,0.157,12.0,7,7,0
21,proxy21,2.3500000000000005,29.69832937430342,24.217827745791755,0.23500000000000004,12.8,10,10,0
22,proxy22,3.17,23.44759776546749,26.408421215732023,0.317,11.9,9,9,0
23,proxy23,2.2600000000000002,21.35029656678807,14.096908808880407,0.22600000000000003,11.9,6,6,0
24,proxy24,21.57,11.01885189634932,23.109992397634823,2.1569999999999996,11.8,7,7,1
25,proxy25,2.84,16.635541462262047,27.99861823251621,0.28400000000000003,13.0,12,12,0
26,proxy26,0.91,24.251963306153257,13.77396762361063,0.09100000000000001,10.7,4,4,0
27,proxy27,1.39,29.470703540284727,26.68753389756488,0.13899999999999998,11.3,4,4,0
28,proxy28,1.3,15.587952457098634,10.882146174936818,0.13,11.1,4,4,0
29,proxy29,1.7100000000000002,14.799951003351719,24.145383144903004,0.171,11.1,6,6,0
30,proxy30,2.12,24.564077987435752,11.459018002664294,0.21200000000000002,12.7,8,8,0
