id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,0.74,0.84,1.15,0.74,0.99,0.85,11,0
2,proxy2,0.79,0.78,1.09,0.79,0.98,0.85,11,0
3,proxy3,23.12,0.84,3.8,225.02,4.99,0.77,10,1
4,proxy4,1.23,1.35,1.0,1.23,1.0,1.08,14,0
5,proxy5,1.0,1.01,0.93,1.0,1.01,1.0,13,0
6,proxy6,0.84,1.31,0.96,0.84,0.99,0.77,10,0
7,proxy7,22.3,0.88,2.82,218.91,4.25,0.85,11,1
8,proxy8,1.21,0.9,1.01,1.21,1.0,1.08,14,0
9,proxy9,1.13,1.0,0.71,1.13,1.0,1.08,14,0
10,proxy10,0.8,0.89,1.08,0.8,1.0,0.92,12,0
11,proxy11,24.23,1.07,3.02,171.5,5.44,1.23,16,1
12,proxy12,22.93,0.89,4.11,155.2,5.59,1.54,20,1
13,proxy13,0.94,1.34,0.93,0.94,1.0,1.08,14,0
14,proxy14,1.21,0.99,0.94,1.21,1.02,1.31,17,0
15,proxy15,1.13,1.35,1.09,1.13,1.0,1.0,13,0
