id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,1.28,1.31,0.99,1.32,1.0,1.43,10,0
2,proxy2,0.89,1.41,1.21,0.92,1.0,0.86,6,0
3,proxy3,0.78,1.11,0.99,0.81,0.99,0.57,4,0
4,proxy4,0.86,0.97,1.16,0.89,1.0,1.0,7,0
5,proxy5,0.95,1.2,0.74,0.98,1.0,0.86,6,0
6,proxy6,1.91,1.06,0.94,1.98,1.01,1.43,10,0
7,proxy7,0.3,1.12,1.17,0.31,0.99,0.43,3,0
8,proxy8,0.3,0.8,0.88,0.31,0.99,0.29,2,0
9,proxy9,29.4,1.31,4.14,1.04,7.38,3.86,7,0
10,proxy10,0.86,0.9,0.82,0.89,1.0,1.0,7,0
11,proxy11,1.2,1.04,0.66,1.24,1.0,0.86,6,0
12,proxy12,1.27,0.79,1.16,1.31,1.0,1.43,10,0
13,proxy13,2.01,1.13,0.86,2.08,1.0,1.29,9,0
14,proxy14,1.22,1.2,0.8,1.27,1.01,1.29,9,0
15,proxy15,0.89,0.77,0.95,0.92,0.99,0.57,4,0
16,proxy16,0.73,0.98,0.82,0.75,0.99,0.71,5,0
17,proxy17,0.32,1.31,0.8,0.33,0.99,0.57,4,0
18,proxy18,0.86,1.17,1.24,0.89,1.0,0.86,6,0
19,proxy19,1.53,1.24,0.93,1.58,1.0,1.29,9,0
20,proxy20,0.22,1.41,1.24,0.23,0.99,0.29,2,0
21,proxy21,0.72,1.34,0.94,0.75,1.0,0.86,6,0
22,proxy22,0.94,0.89,0.94,0.98,0.99,0.71,5,0
23,proxy23,0.7,1.14,0.88,0.73,0.99,0.43,3,0
24,proxy24,1.15,1.06,0.78,1.19,1.0,0.86,6,0
25,proxy25,1.25,1.09,1.01,1.3,1.0,1.14,8,0
26,proxy26,1.12,0.79,0.74,1.16,1.0,0.86,6,0
27,proxy27,0.91,0.96,0.93,0.94,1.0,1.0,7,0
28,proxy28,1.59,1.21,0.88,1.64,1.01,1.43,10,0
29,proxy29,0.76,1.04,0.92,0.79,0.99,0.86,6,0
30,proxy30,0.82,1.2,0.74,0.85,1.0,1.14,8,0
31,proxy31,1.66,0.88,0.93,1.72,1.02,1.71,12,0
32,proxy32,1.02,1.04,1.1,1.05,1.0,0.71,5,0
33,proxy33,0.44,1.39,1.09,0.46,0.99,0.43,3,0
34,proxy34,1.01,0.98,1.21,1.04,1.0,1.14,8,0
35,proxy35,1.7,0.91,0.79,1.76,1.01,1.14,8,0
36,proxy36,0.36,0.71,0.74,0.38,0.99,0.29,2,0
37,proxy37,1.11,1.34,0.85,1.15,1.0,1.14,8,0
38,proxy38,0.7,0.84,0.86,0.73,0.99,0.71,5,0
39,proxy39,1.12,0.73,1.03,1.16,1.0,0.86,6,0
40,proxy40,1.08,1.28,0.98,1.12,1.0,1.0,7,0
41,proxy41,1.68,0.99,0.69,1.74,1.01,1.57,11,0
42,proxy42,1.28,1.35,0.7,1.32,1.0,0.86,6,0
43,proxy43,1.28,1.12,1.08,1.32,1.01,1.43,10,0
44,proxy44,1.48,0.89,1.06,1.53,1.01,1.57,11,0
45,proxy45,0.79,1.15,0.77,0.82,1.0,0.86,6,0
46,proxy46,0.4,1.06,1.09,0.42,0.99,0.43,3,0
47,proxy47,0.99,1.29,0.91,1.02,0.99,0.86,6,0
48,proxy48,0.92,0.94,1.19,0.95,1.0,0.71,5,0
49,proxy49,29.38,1.34,6.81,1.65,10.74,4.29,10,0
50,proxy50,0.75,0.75,1.2,0.77,0.99,0.71,5,0
51,proxy51,0.59,1.22,1.21,0.61,0.99,0.57,4,0
52,proxy52,2.0,1.19,0.84,2.07,1.02,1.86,13,0
53,proxy53,2.28,0.96,1.06,2.36,1.01,1.86,13,0
54,proxy54,1.28,0.89,0.97,1.33,1.0,1.0,7,0
55,proxy55,0.69,1.0,1.17,0.72,1.0,0.71,5,0
56,proxy56,31.06,0.9,7.15,1.48,8.32,4.29,10,0
57,proxy57,1.69,1.2,1.26,1.75,0.99,1.14,8,0
58,proxy58,31.56,0.72,6.14,1.35,7.03,4.0,8,0
59,proxy59,0.99,0.82,0.99,1.02,1.01,1.14,8,0
60,proxy60,0.75,0.72,0.88,0.77,1.0,0.57,4,0
61,proxy61,31.52,1.01,5.77,1.32,7.44,4.0,8,0
62,proxy62,31.23,1.16,4.69,1.66,9.4,4.0,8,0
63,proxy63,1.71,1.2,1.1,1.77,1.0,1.29,9,0
64,proxy64,1.71,0.76,0.74,1.77,1.0,1.57,11,0
65,proxy65,0.95,1.12,1.03,0.98,1.0,0.86,6,0
66,proxy66,18.39,1.38,5.52,1.14,8.6,4.0,8,0
67,proxy67,0.9,1.38,0.84,0.93,0.99,0.86,6,0
68,proxy68,1.64,0.81,0.72,1.7,1.0,1.14,8,0
69,proxy69,0.47,0.97,1.06,0.49,1.0,0.57,4,0
