id,proxyname,SEND_KILOBYTES,DISK_LOAD,CPU_LOAD,RECEIVE_KILOBYTES,MEM_LOAD,DISK_LOAD_COUNT,UserNum,BeingAttack
1,proxy1,1.94,25.403862281647857,27.419769594721068,0.19400000000000003,13.6,12,12,0
2,proxy2,2.8,16.91465121622165,26.077173839562306,0.28,13.3,9,9,0
3,proxy3,60.90269808632561,16.920740068175768,63.87503704326504,74.65143423620378,55.335508411903604,14,14,1
4,proxy4,3.6400000000000006,26.328975387643084,12.886994189824861,0.36400000000000005,13.600000000000001,15,15,0
5,proxy5,3.14,22.793894998350027,10.54070033572883,0.31400000000000006,14.1,13,13,0
6,proxy6,1.64,22.20499089546812,13.143606460518876,0.164,10.9,5,5,0
7,proxy7,2.7,14.404493305965449,22.597207296515897,0.27,12.2,11,11,0
8,proxy8,4.77,25.291168009479524,29.31379317193921,0.477,13.8,18,18,0
9,proxy9,3.02,24.359892489428677,10.548773463228375,0.302,14.0,12,12,0
10,proxy10,3.46,26.993060542881267,14.061634258364334,0.346,13.0,10,10,0
11,proxy11,4.53,23.97102806139263,28.762851637111247,0.45300000000000007,16.1,19,19,0
12,proxy12,1.67,25.127618509697182,14.828507503361822,0.167,12.1,9,9,0
13,proxy13,2.9000000000000004,28.232107887914648,12.536350324304056,0.29,13.3,14,14,0
14,proxy14,76.9767758684088,27.3474803743525,56.52807147337596,60.63959397923442,43.379349506873794,11,11,1
15,proxy15,1.8500000000000003,16.8655332353347,18.625293264013806,0.185,11.0,6,6,0
16,proxy16,67.5424825158329,29.193316520247397,62.20849076092416,56.03380786146653,50.03609829848946,7,7,1
17,proxy17,3.7299999999999995,28.24433420477038,14.182876378548047,0.373,13.0,13,13,0
18,proxy18,2.61,17.13389889696078,14.33336443071248,0.261,12.4,11,11,0
19,proxy19,2.0900000000000003,11.78253540997292,29.3982861439889,0.209,12.8,9,9,0
20,proxy20,2.8800000000000003,17.785312590906067,23.4700513554601,0.28800000000000003,13.3,13,13,0
21,proxy21,1.3499999999999999,17.46279467902551,19.82596431469907,0.135,12.1,7,7,0
22,proxy22,2.41,26.79144456703809,18.508877856588338,0.24100000000000002,12.9,11,11,0
23,proxy23,2.79,23.31635087429542,14.593972926827274,0.279,13.2,13,13,0
24,proxy24,57.3918468497486,26.666388228842557,64.14610835073974,53.459915891395234,53.44202951059434,11,11,1
25,proxy25,2.85,11.267346919870137,24.96432262898347,0.285,13.2,11,11,0
26,proxy26,5.010000000000001,12.577634095037181,12.079949762021954,0.501,13.6,17,17,0
27,proxy27,54.985640910273055,26.96999055017895,69.7038242399949,70.58527971174642,48.569642619020925,7,7,1
28,proxy28,2.43,13.724019570591684,17.8035666629402,0.243,12.6,12,12,0
29,proxy29,4.369999999999999,13.9107459390421,14.82587636646672,0.43700000000000006,14.399999999999999,18,18,0
30,proxy30,2.1100000000000003,29.298063793123053,29.0583313580998,0.21100000000000002,11.6,8,8,0
31,proxy31,3.8100000000000005,16.446074545983258,27.91609394262791,0.381,12.7,15,15,0
32,proxy32,1.7000000000000002,27.119511865530914,11.589429886701447,0.17,13.4,10,10,0
33,proxy33,1.56,24.25880915052264,18.257180868824925,0.15600000000000003,11.9,7,7,0
34,proxy34,2.46,14.245506088133174,23.30704962036954,0.246,12.6,10,10,0
35,proxy35,2.0700000000000003,21.703379521562606,20.672085368186206,0.20700000000000002,12.2,12,12,0
