id,userIP,requestCount,avg_latency,requestPerMinute,connsCount,credit,belong
1,67.39.190.5,44,0.3024602969339127,9,3,3,3
2,167.30.97.242,27,0.16284315662883292,6,4,2,1
3,48.4.209.224,2,0.7336002441546172,9,2,3,10
4,165.33.109.54,40,0.14904326119157113,10,0,2,6
5,124.77.242.194,32,0.4276263474600632,6,5,2,7
6,187.32.82.34,23,0.2778781251531035,7,1,5,6
7,132.199.4.75,3,0.7218041950155257,9,2,5,9
8,111.47.47.81,35,0.6392501048036269,7,3,4,1
9,41.125.226.40,17,0.5741339643234487,7,0,1,1
10,11.187.254.149,10,0.12427210720030607,6,1,1,7
11,194.53.180.71,11,0.2534322087128615,1,2,4,1
12,246.226.82.145,0,0.4142872388753598,9,5,4,2
13,37.53.198.161,49,0.535498749599516,9,3,5,2
14,233.206.193.61,22,0.26768631415098965,9,5,3,1
15,77.119.144.5,45,0.2456389406106808,4,5,2,9
16,184.236.211.81,44,0.1367444518372974,5,2,1,9
17,163.207.80.40,48,0.5718220645127253,1,2,2,2
18,99.4.136.159,21,0.4700207443670391,8,3,3,9
19,88.123.126.255,37,0.4462847780469733,10,3,2,10
20,2.52.163.200,35,0.9734380046455308,9,2,1,6
21,191.59.179.214,9,0.6999910522943236,10,1,2,2
22,140.50.35.204,22,0.9575253527024157,1,3,2,3
23,64.131.29.218,38,0.29139469347071256,10,1,3,6
24,126.93.238.50,3,0.5185208887205079,6,2,1,4
25,157.60.6.174,23,0.3914267016568981,9,3,1,4
26,115.107.238.129,9,0.5778531938336059,10,5,1,10
27,152.14.110.167,14,0.7180855042283238,9,5,2,5
28,31.234.160.82,6,0.5106349166325721,2,2,3,1
29,94.44.127.229,48,0.4659475789177081,10,4,3,1
30,173.126.208.133,12,0.18190311017317556,3,1,1,9
31,84.209.45.198,47,0.4062294805279798,10,0,1,1
32,201.189.251.133,40,0.35749519227925564,9,1,4,10
33,164.25.23.236,11,0.8612404819184009,5,1,3,4
34,166.219.78.20,47,0.7581496254500207,3,1,4,4
35,162.64.71.66,31,0.6464478774319156,1,3,1,6
36,238.10.76.98,11,0.45169818683220886,9,5,1,5
