id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,0.4,1.18,0.9,0.4,0.99,0.67,3,0
2,proxy2,1.51,0.88,0.91,1.51,1.01,1.78,8,0
3,proxy3,0.92,0.92,1.13,0.92,1.0,0.89,4,0
4,proxy4,2.01,1.07,1.14,2.01,1.0,1.78,8,0
5,proxy5,0.23,1.44,0.79,0.23,0.99,0.44,2,0
6,proxy6,0.96,0.85,1.13,0.96,1.0,1.33,6,0
7,proxy7,0.96,0.92,1.04,0.96,1.0,0.67,3,0
8,proxy8,1.75,1.12,0.96,1.75,1.0,1.78,8,0
9,proxy9,0.58,0.84,1.1,0.58,1.0,0.44,2,0
10,proxy10,2.03,0.99,0.83,2.03,1.01,1.78,8,0
11,proxy11,1.0,1.37,1.06,1.0,1.0,0.89,4,0
12,proxy12,1.53,0.95,0.79,1.53,1.0,1.33,6,0
13,proxy13,1.73,0.85,1.11,1.73,1.01,1.56,7,0
14,proxy14,0.83,1.44,0.72,0.83,1.0,0.89,4,0
15,proxy15,1.1,1.56,1.06,1.1,1.0,1.11,5,0
16,proxy16,1.49,1.17,1.05,1.49,1.0,1.56,7,0
17,proxy17,0.96,1.47,1.18,0.96,1.0,0.67,3,0
18,proxy18,1.0,1.01,0.94,1.0,1.0,1.11,5,0
19,proxy19,1.02,0.95,0.8,1.02,1.0,0.89,4,0
20,proxy20,0.61,0.95,0.66,0.61,0.99,0.67,3,0
