id,proxyname,SEND_KILOBYTES,DISK_LOAD,CPU_LOAD,RECEIVE_KILOBYTES,MEM_LOAD,DISK_LOAD_COUNT,UserNum,BeingAttack
1,proxy1,2.53,10.862138646115163,11.335593400021207,0.253,12.600000000000001,9,9,0
2,proxy2,4.42,25.52291415125642,25.296941482512626,0.4420000000000001,14.100000000000001,15,15,0
3,proxy3,57.50503009859613,10.746300400513858,56.18899174833478,72.61234104779452,59.68686590921733,17,17,1
4,proxy4,3.5,10.370653565584025,10.983496454351183,0.35000000000000003,14.5,18,18,0
5,proxy5,2.44,12.70344173231302,22.07918529050393,0.244,12.6,10,10,0
6,proxy6,81.13902078015039,16.041226651507422,64.3045376123455,54.05007621812753,57.21501629081589,14,14,1
7,proxy7,5.71,19.42829355567056,10.308263105223864,0.5710000000000001,15.100000000000001,20,20,0
8,proxy8,4.99,11.540598795476097,17.48945361588645,0.49899999999999994,13.2,17,17,0
9,proxy9,3.1500000000000004,29.56681704945124,17.581952048454845,0.315,12.3,12,12,0
10,proxy10,3.8900000000000006,27.959357674874592,23.028423618518467,0.38900000000000007,12.9,13,13,0
11,proxy11,3.0700000000000003,28.973160234544768,17.831753082860335,0.30700000000000005,13.8,14,14,0
12,proxy12,3.8,14.38693735611557,10.404060134154538,0.38,13.100000000000001,12,12,0
13,proxy13,3.96,22.904220807491605,24.083224464013224,0.396,13.5,13,13,0
14,proxy14,64.00466227377318,16.216830436550897,57.91423335660491,53.418573738363584,63.77014096115222,19,19,1
15,proxy15,5.029999999999999,19.249049020737548,28.18163545826215,0.503,14.600000000000001,19,19,0
16,proxy16,2.8699999999999997,10.948027306029818,12.335173218905853,0.28700000000000003,13.3,14,14,0
17,proxy17,4.07,13.626869534437077,29.361154990023774,0.40700000000000003,14.3,18,18,0
18,proxy18,4.4799999999999995,13.8258865694409,15.331437061902843,0.44800000000000006,15.2,17,17,0
19,proxy19,4.010000000000001,10.439484942301739,16.207473228458504,0.401,14.900000000000002,17,17,0
20,proxy20,1.94,14.646864360177123,23.502808449362373,0.194,12.7,12,12,0
