id,normal,abnormal,unknown
97.242.49.78,1,0,0
103.1.145.33,1,0,0
41.187.49.63,1,0,0
179.205.75.229,1,0,0
48.122.84.247,1,0,0
17.165.68.254,1,0,0
165.232.14.16,1,0,0
53.53.253.76,1,0,0
174.132.37.140,1,0,0
153.151.62.99,1,0,0
115.123.210.47,1,0,0
108.146.194.206,1,0,0
174.243.61.18,1,0,0
199.28.34.203,1,0,0
200.76.93.2,1,0,0
237.171.246.124,1,0,0
14.143.220.12,1,0,0
113.244.90.28,1,0,0
243.240.194.80,1,0,0
197.199.162.21,1,0,0
220.73.211.207,1,0,0
46.105.12.177,1,0,0
82.227.57.111,1,0,0
207.164.44.122,1,0,0
250.191.254.137,1,0,0
16.190.141.57,1,0,0
210.112.115.81,1,0,0
72.89.91.37,1,0,0
102.34.12.225,1,0,0
101.89.22.182,1,0,0
47.55.15.127,1,0,0
8.191.242.88,1,0,0
36.90.9.39,1,0,0
206.63.230.217,1,0,0
237.201.38.210,1,0,0
187.122.235.105,1,0,0
122.224.185.157,1,0,0
145.110.73.118,1,0,0
249.227.17.219,1,0,0
136.252.41.12,1,0,0
210.241.11.128,1,0,0
3.84.194.60,1,0,0
162.175.135.169,1,0,0
21.211.71.42,1,0,0
61.151.65.167,1,0,0
37.227.43.118,1,0,0
133.110.59.66,1,0,0
229.96.242.86,1,0,0
243.96.125.207,1,0,0
15.122.63.57,1,0,0
141.10.38.236,1,0,0
168.172.20.13,1,0,0
231.162.234.144,1,0,0
170.223.184.87,1,0,0
92.25.31.234,1,0,0
200.6.152.123,1,0,0
247.199.163.219,1,0,0
250.248.78.21,1,0,0
251.245.30.68,1,0,0
66.196.153.207,1,0,0
217.243.173.196,1,0,0
48.108.128.35,1,0,0
132.120.89.44,1,0,0
28.219.217.238,1,0,0
231.107.28.222,1,0,0
241.194.129.48,1,0,0
91.14.212.224,1,0,0
238.70.67.98,1,0,0
35.49.64.72,1,0,0
56.54.225.70,1,0,0
18.72.110.225,1,0,0
230.131.98.96,1,0,0
117.134.13.62,1,0,0
108.80.44.157,1,0,0
153.241.182.97,1,0,0
249.250.145.31,1,0,0
183.77.253.155,1,0,0
19.9.36.71,1,0,0
248.180.178.196,1,0,0
120.169.105.21,1,0,0
202.216.67.7,1,0,0
211.42.21.244,1,0,0
143.206.171.188,1,0,0
76.189.94.165,1,0,0
98.104.16.154,1,0,0
201.129.192.56,1,0,0
213.182.111.72,1,0,0
143.50.145.244,1,0,0
165.212.132.244,1,0,0
230.69.53.211,1,0,0
227.17.176.27,1,0,0
125.99.229.99,1,0,0
226.189.92.108,1,0,0
186.146.198.160,1,0,0
28.89.110.85,1,0,0
241.134.47.92,1,0,0
111.29.190.39,1,0,0
221.147.229.87,1,0,0
27.146.17.92,1,0,0
148.166.27.101,1,0,0
